timestampNs,users,fRecv_Move_p50,fRecv_Move_p95,fRecv_Move_p99,fRecv_Move_cnt,fRecv_RTT_p50,fRecv_RTT_p95,fRecv_RTT_p99,fRecv_RTT_cnt,fRecv_Swing_p50,fRecv_Swing_p95,fRecv_Swing_p99,fRecv_Swing_cnt,fRecv_Skill_p50,fRecv_Skill_p95,fRecv_Skill_p99,fRecv_Skill_cnt,fRecv_Pickup_p50,fRecv_Pickup_p95,fRecv_Pickup_p99,fRecv_Pickup_cnt,fRecv_UseItem_p50,fRecv_UseItem_p95,fRecv_UseItem_p99,fRecv_UseItem_cnt,fRecv_DelItem_p50,fRecv_DelItem_p95,fRecv_DelItem_p99,fRecv_DelItem_cnt,fRecv_Swap_p50,fRecv_Swap_p95,fRecv_Swap_p99,fRecv_Swap_cnt,fRecv_Respawn_p50,fRecv_Respawn_p95,fRecv_Respawn_p99,fRecv_Respawn_cnt,fRecv_Lock_p50,fRecv_Lock_p95,fRecv_Lock_p99,fRecv_Lock_cnt,fUpd_Whole_p50,fUpd_Whole_p95,fUpd_Whole_p99,fUpd_Whole_cnt,fUpd_User_p50,fUpd_User_p95,fUpd_User_p99,fUpd_User_cnt,fUpd_Monster_p50,fUpd_Monster_p95,fUpd_Monster_p99,fUpd_Monster_cnt,fUpd_Drop_p50,fUpd_Drop_p95,fUpd_Drop_p99,fUpd_Drop_cnt,fUpd_Lock_p50,fUpd_Lock_p95,fUpd_Lock_p99,fUpd_Lock_cnt,bc_CreateChar_p50,bc_CreateChar_p95,bc_CreateChar_p99,bc_CreateChar_cnt,bc_DelChar_p50,bc_DelChar_p95,bc_DelChar_p99,bc_DelChar_cnt,bc_MoveInput_p50,bc_MoveInput_p95,bc_MoveInput_p99,bc_MoveInput_cnt,bc_Swing_p50,bc_Swing_p95,bc_Swing_p99,bc_Swing_cnt,bc_HitResult_p50,bc_HitResult_p95,bc_HitResult_p99,bc_HitResult_cnt,bc_Skill_p50,bc_Skill_p95,bc_Skill_p99,bc_Skill_cnt,bc_CreateMon_p50,bc_CreateMon_p95,bc_CreateMon_p99,bc_CreateMon_cnt,bc_DelMon_p50,bc_DelMon_p95,bc_DelMon_p99,bc_DelMon_cnt,bc_MoveMon_p50,bc_MoveMon_p95,bc_MoveMon_p99,bc_MoveMon_cnt,bc_StopMon_p50,bc_StopMon_p95,bc_StopMon_p99,bc_StopMon_cnt,bc_MonHitPlayer_p50,bc_MonHitPlayer_p95,bc_MonHitPlayer_p99,bc_MonHitPlayer_cnt,bc_CreateDrop_p50,bc_CreateDrop_p95,bc_CreateDrop_p99,bc_CreateDrop_cnt,bc_DelDrop_p50,bc_DelDrop_p95,bc_DelDrop_p99,bc_DelDrop_cnt,bc_Respawn_p50,bc_Respawn_p95,bc_Respawn_p99,bc_Respawn_cnt,aRecv_Login_p50,aRecv_Login_p95,aRecv_Login_p99,aRecv_Login_cnt,aRecv_CharSelect_p50,aRecv_CharSelect_p95,aRecv_CharSelect_p99,aRecv_CharSelect_cnt,aRecv_Lock_p50,aRecv_Lock_p95,aRecv_Lock_p99,aRecv_Lock_cnt,aUpd_Lock_p50,aUpd_Lock_p95,aUpd_Lock_p99,aUpd_Lock_cnt,aUpd_Whole_p50,aUpd_Whole_p95,aUpd_Whole_p99,aUpd_Whole_cnt,cpuTotal,cpuUser,cpuKernel,db_CharSelect,db_InsertItem,db_DelItem,db_ItemCount,db_ItemSlot,db_CharProgress,db_LogOut,db_CharSelect_q_p50,db_CharSelect_q_p95,db_CharSelect_q_p99,db_CharSelect_q_cnt,db_InsertItem_q_p50,db_InsertItem_q_p95,db_InsertItem_q_p99,db_InsertItem_q_cnt,db_DelItem_q_p50,db_DelItem_q_p95,db_DelItem_q_p99,db_DelItem_q_cnt,db_ItemCount_q_p50,db_ItemCount_q_p95,db_ItemCount_q_p99,db_ItemCount_q_cnt,db_ItemSlot_q_p50,db_ItemSlot_q_p95,db_ItemSlot_q_p99,db_ItemSlot_q_cnt,db_CharProgress_q_p50,db_CharProgress_q_p95,db_CharProgress_q_p99,db_CharProgress_q_cnt,db_LogOut_q_p50,db_LogOut_q_p95,db_LogOut_q_p99,db_LogOut_q_cnt,dbQueue,storeQueue,sendIOTPS,recvIOTPS,tcpSeg,tcpRetx,fieldFrame,authFrame,syncCount
20236115064500,2162,2048,8192,16384,15068,512,4096,8192,2165,4096,8192,16384,1726,4096,8192,16384,473,8192,16384,16384,23,512,4096,8192,435,512,4096,8192,1760,1024,4096,8192,292,2048,4096,4096,8,128,65536,262144,22118,1048576,1048576,1048576,42,524288,524288,524288,42,524288,524288,524288,42,512,1024,1024,42,64,2048,32768,42,64,512,4096,2942,128,512,4096,2942,128,512,4096,135612,64,512,1024,15534,64,256,512,2375,64,512,1024,3852,256,1024,1024,1221,256,512,4096,1185,64,512,4096,20844,64,512,512,2403,64,256,1024,543,64,256,512,171,128,512,4096,207,128,512,512,72,0,0,0,0,0,0,0,0,0,0,0,0,64,128,128,21,64,128,128,21,13.85,8.31,5.54,0,23,0,0,56,2199,0,0,0,0,0,2097152,2097152,2097152,10,2097152,2097152,2097152,31,2097152,4194304,4194304,171,2097152,2097152,2097152,21,65536,131072,2097152,1054,0,0,0,0,123834,0,43217,21879,49927,0,42,21,0
20237147346100,2162,2048,8192,16384,14770,512,4096,8192,2142,4096,8192,16384,1779,4096,8192,16384,422,8192,8192,8192,12,512,4096,8192,444,512,4096,8192,1740,1024,4096,8192,303,2048,8192,8192,19,256,65536,262144,21780,1048576,1048576,1048576,41,524288,524288,524288,41,524288,524288,524288,41,256,512,1024,41,64,1024,65536,41,64,512,4096,2793,128,512,4096,2793,128,512,4096,132930,64,512,4096,16011,64,256,512,2218,64,512,1024,3294,256,1024,4096,1197,256,512,1024,1089,64,256,4096,20619,64,256,512,2457,64,256,512,474,64,256,256,135,128,512,2048,108,128,512,4096,171,0,0,0,0,0,0,0,0,0,0,0,0,64,128,128,20,128,128,128,20,12.97,7.05,5.92,0,12,0,1,66,2201,0,0,0,0,0,2097152,2097152,2097152,7,2097152,2097152,4194304,42,2097152,4194304,4194304,177,2097152,2097152,2097152,18,65536,131072,2097152,930,0,0,0,0,124940,0,43295,21504,49586,0,41,20,0
20238182149300,2162,2048,8192,16384,14976,512,4096,8192,2147,4096,8192,16384,1737,4096,16384,16384,480,8192,8192,8192,25,512,4096,8192,451,512,4096,8192,1764,1024,4096,8192,293,4096,4096,4096,8,64,65536,131072,22053,1048576,1048576,1048576,41,524288,524288,524288,41,524288,524288,524288,41,512,1024,2048,41,64,8192,32768,41,64,512,4096,2641,128,512,1024,2641,128,512,4096,134784,64,512,1024,15633,64,256,512,2584,128,512,1024,3798,256,1024,4096,1287,256,512,4096,1350,64,512,4096,21078,64,256,512,2412,64,256,1024,489,64,256,512,225,128,512,512,225,128,512,4096,72,0,0,0,0,0,0,0,0,0,0,0,0,64,128,128,21,64,128,128,21,11.87,6.87,5.00,0,25,0,1,51,2217,0,0,0,0,0,2097152,2097152,2097152,5,2097152,2097152,4194304,39,2097152,2097152,4194304,171,2097152,2097152,2097152,19,65536,131072,2097152,968,0,0,0,0,126032,0,43175,21791,49458,0,41,21,0
20239215766700,2162,2048,8192,16384,14495,512,4096,4096,2152,4096,8192,16384,1744,4096,8192,16384,471,8192,8192,8192,23,512,4096,4096,433,512,4096,8192,1755,1024,4096,8192,282,4096,8192,8192,20,512,65536,262144,21575,1048576,1048576,1048576,41,524288,524288,524288,41,524288,524288,524288,41,512,1024,1024,41,64,4096,65536,41,128,512,4096,2677,128,512,4096,2677,128,512,4096,130455,64,512,2048,15696,64,256,512,2731,128,512,1024,3573,256,1024,4096,1187,256,512,1024,1160,64,512,4096,20727,64,256,512,2520,64,256,512,510,64,512,512,180,128,512,4096,207,64,512,4096,180,0,0,0,0,0,0,0,0,0,0,0,0,64,128,128,20,64,128,128,20,11.81,6.48,5.33,0,23,0,3,49,2215,0,0,0,0,0,2097152,2097152,2097152,14,2097152,2097152,4194304,41,2097152,4194304,4194304,149,2097152,2097152,2097152,15,65536,131072,2097152,978,0,0,0,0,127125,0,42589,21268,49683,0,41,20,0
20240251790800,2162,2048,8192,16384,14619,512,4096,8192,2144,4096,8192,16384,1693,4096,8192,16384,436,8192,16384,16384,17,512,4096,4096,435,512,4096,8192,1690,1024,4096,8192,286,4096,8192,8192,22,256,65536,131072,21495,1048576,1048576,1048576,42,524288,524288,524288,42,524288,524288,524288,42,512,512,1024,42,128,128,1024,42,128,512,4096,2685,128,512,4096,2685,128,512,4096,131571,64,512,4096,15237,64,256,512,2369,128,512,2048,3123,256,1024,4096,1257,256,512,4096,1311,64,512,4096,20736,64,256,1024,2439,64,256,512,615,64,256,512,180,128,512,4096,153,128,512,1024,198,0,0,0,0,0,0,0,0,0,0,0,0,64,128,128,21,64,128,128,21,11.24,7.12,4.12,0,17,0,1,52,2129,0,0,0,0,0,2097152,2097152,2097152,10,2097152,2097152,2097152,46,2097152,4194304,4194304,157,131072,2097152,2097152,30,65536,131072,2097152,1135,0,0,0,0,127946,0,44891,21278,51053,0,42,21,0
20241282677900,2098,2048,8192,16384,14773,512,4096,8192,2141,4096,8192,16384,1760,4096,16384,16384,479,8192,16384,16384,24,512,4096,4096,470,512,4096,8192,1774,1024,4096,8192,309,4096,8192,8192,15,64,65536,131072,21919,1048576,1048576,1048576,41,524288,524288,524288,41,524288,524288,524288,41,512,1024,2048,41,64,128,16384,41,64,512,4096,2661,64,512,4096,3237,128,512,4096,132957,64,512,4096,15840,64,256,512,2695,128,512,4096,3330,256,1024,4096,1312,256,512,1024,1375,64,512,4096,20511,64,256,512,2583,64,256,2048,447,64,256,4096,261,128,512,4096,216,128,512,4096,135,0,0,0,0,0,0,0,0,0,0,0,0,64,64,128,21,64,128,256,21,13.60,7.63,5.97,0,24,0,1,60,2239,64,0,0,0,0,2097152,2097152,2097152,9,2097152,2097152,4194304,36,2097152,4194304,4194304,173,2097152,2097152,2097152,12,65536,131072,2097152,996,0,0,0,0,129108,0,43897,21709,50047,0,41,21,0
20242313776100,2098,2048,8192,16384,14064,512,4096,8192,2083,4096,8192,16384,1684,4096,8192,16384,412,8192,8192,16384,22,512,4096,8192,412,512,4096,8192,1638,1024,4096,8192,286,2048,4096,4096,13,64,65536,262144,20789,1048576,1048576,1048576,42,524288,524288,524288,42,524288,524288,524288,42,512,1024,1024,42,64,128,16384,42,128,512,4096,2967,128,512,4096,2967,128,512,4096,126576,64,512,4096,15156,64,256,512,2301,64,512,1024,3150,256,1024,4096,1236,256,512,1024,1308,64,512,2048,21177,64,256,1024,2583,64,512,4096,576,64,256,512,207,128,512,1024,198,64,256,512,117,0,0,0,0,0,0,0,0,0,0,0,0,64,128,128,21,64,128,128,21,12.57,7.67,4.90,0,22,4,0,64,2096,0,0,0,0,0,2097152,4194304,4194304,9,2097152,4194304,4194304,44,2097152,4194304,4194304,151,131072,2097152,2097152,22,65536,131072,262144,915,0,0,0,0,130153,0,43166,20596,48797,0,42,21,0
20243354047700,2098,2048,8192,16384,14315,512,4096,8192,2294,4096,8192,16384,1710,4096,8192,16384,434,8192,16384,16384,25,512,4096,8192,435,512,4096,8192,1679,1024,4096,8192,274,2048,8192,8192,18,64,65536,262144,21381,1048576,1048576,1048576,41,524288,524288,524288,41,524288,524288,524288,41,512,1024,1024,41,128,2048,16384,41,128,512,4096,2612,128,512,4096,2612,64,512,4096,128835,64,512,4096,15390,64,256,512,2403,128,512,2048,3411,256,1024,4096,1196,256,512,4096,1178,64,512,4096,20538,64,256,512,2439,64,512,1024,483,64,256,512,162,128,512,4096,225,128,256,512,162,1024,2048,2048,11,1024,1024,1024,11,64,64,128,22,64,128,128,20,64,128,128,20,11.11,6.37,4.74,11,25,7,0,47,2144,0,0,0,0,0,2097152,2097152,2097152,11,2097152,4194304,4194304,52,2097152,4194304,4194304,146,131072,2097152,4194304,22,65536,131072,2097152,1015,0,0,0,0,131141,0,42757,21164,48792,0,41,20,0
20244387774200,2098,2048,8192,16384,14342,512,4096,8192,2253,4096,8192,16384,1703,4096,8192,16384,404,8192,16384,16384,20,512,4096,8192,416,512,4096,8192,1709,1024,4096,8192,307,4096,8192,8192,18,128,65536,131072,21344,1048576,1048576,1048576,41,524288,524288,524288,41,524288,524288,524288,41,512,1024,1024,41,128,4096,16384,41,128,512,4096,2379,128,512,4096,2379,128,512,4096,129078,64,512,4096,15327,64,256,512,2088,128,512,2048,3177,256,1024,4096,1218,256,512,4096,1173,64,512,4096,19782,64,256,512,2430,64,256,4096,684,64,256,512,144,128,512,4096,180,128,512,4096,162,1024,2048,2048,53,1024,1024,1024,47,64,64,128,100,64,128,128,21,64,128,128,21,14.87,8.52,6.35,47,20,12,0,58,2107,0,0,0,0,0,2097152,2097152,2097152,7,2097152,2097152,4194304,64,2097152,4194304,4194304,143,2097152,2097152,2097152,22,65536,131072,2097152,1082,0,0,0,0,132067,0,43106,21196,49534,0,41,21,0
20245421313700,2098,2048,8192,16384,14398,512,4096,8192,2137,4096,8192,16384,1686,4096,8192,16384,404,8192,16384,16384,18,512,4096,8192,442,512,4096,8192,1705,1024,4096,8192,313,2048,4096,4096,10,64,65536,131072,21308,1048576,1048576,1048576,42,524288,524288,524288,42,524288,524288,524288,42,512,512,1024,42,64,512,8192,42,64,512,1024,2749,128,512,4096,2749,128,512,4096,129582,64,512,4096,15174,64,256,512,2125,64,512,1024,3186,256,1024,4096,1272,256,512,4096,1200,64,512,4096,20601,64,256,512,2394,64,256,4096,570,64,256,512,180,128,512,4096,162,128,256,512,90,0,0,0,0,1024,1024,1024,6,64,64,64,6,64,128,128,21,64,128,128,21,14.86,7.37,7.49,6,18,24,0,42,2090,0,0,0,0,0,2097152,2097152,2097152,8,2097152,4194304,4194304,53,2097152,4194304,4194304,153,131072,2097152,2097152,21,65536,131072,2097152,1014,0,0,0,0,132998,0,42405,21077,49375,0,42,21,0
20246454414400,2098,2048,8192,16384,14554,512,4096,4096,2095,4096,8192,16384,1670,4096,8192,16384,425,8192,16384,16384,12,512,4096,8192,435,512,4096,8192,1684,1024,4096,8192,274,2048,8192,8192,11,256,65536,131072,21333,1048576,1048576,1048576,41,524288,524288,524288,41,524288,524288,524288,41,256,512,1024,41,128,4096,32768,41,128,512,4096,3012,128,512,4096,3012,128,512,4096,130986,64,512,4096,15030,64,256,512,2241,128,512,4096,3402,256,1024,4096,1152,256,512,4096,1242,64,512,4096,20403,64,256,512,2439,64,512,4096,561,64,256,512,99,128,512,4096,108,128,512,1024,99,0,0,0,0,0,0,0,0,0,0,0,0,64,128,128,20,128,256,256,20,14.38,6.94,7.44,0,12,31,0,57,2095,0,0,0,0,0,2097152,2097152,2097152,5,2097152,2097152,4194304,44,2097152,2097152,4194304,101,131072,2097152,2097152,22,65536,131072,2097152,774,2097152,2097152,4194304,70,134177,0,43622,21151,49258,0,41,20,0
20247488830800,2098,2048,8192,16384,14185,512,4096,4096,2086,4096,8192,16384,1701,4096,8192,16384,437,8192,16384,16384,18,512,4096,4096,422,512,4096,8192,1714,1024,4096,8192,258,2048,8192,8192,9,256,65536,262144,21001,1048576,1048576,1048576,41,524288,524288,524288,41,524288,524288,524288,41,512,1024,1024,41,64,32768,65536,41,128,512,4096,2346,128,512,4096,2346,128,512,4096,127665,64,512,4096,15309,64,256,512,2180,128,512,4096,3501,256,1024,2048,1283,256,512,1024,1247,64,512,4096,20475,64,256,1024,2367,64,256,4096,531,64,512,4096,171,128,512,4096,162,128,512,512,81,0,0,0,0,0,0,0,0,0,0,0,0,64,128,128,21,64,128,128,21,13.04,6.84,6.20,0,18,44,0,38,2138,0,0,0,0,0,2097152,4194304,4194304,13,2097152,4194304,4194304,52,2097152,4194304,4194304,129,131072,2097152,2097152,20,65536,131072,2097152,996,0,0,0,0,135205,0,43886,20825,49765,0,41,21,0
20248519264500,2098,2048,8192,16384,14543,512,4096,8192,2112,4096,8192,16384,1729,4096,16384,16384,405,8192,16384,16384,20,512,4096,4096,440,512,4096,8192,1678,1024,4096,8192,286,2048,4096,4096,18,1024,65536,262144,21405,1048576,1048576,1048576,42,524288,524288,524288,42,524288,524288,524288,42,512,1024,1024,42,128,128,128,42,128,512,4096,2788,128,512,2048,2788,128,512,4096,130887,64,512,4096,15561,64,256,1024,2070,64,512,4096,3177,256,1024,4096,1287,256,512,4096,1242,64,512,2048,19818,64,256,512,2493,64,512,4096,480,128,512,512,207,128,512,4096,180,128,512,512,162,0,0,0,0,0,0,0,0,0,0,0,0,64,128,128,21,64,128,256,21,12.39,7.08,5.31,0,20,29,0,44,2134,0,0,0,0,0,2097152,2097152,2097152,11,2097152,2097152,4194304,49,2097152,4194304,4194304,154,131072,2097152,2097152,18,65536,131072,2097152,912,0,0,0,0,136288,0,42804,21181,48256,0,42,21,0
20249557949200,2098,2048,8192,16384,14100,512,4096,4096,2091,4096,8192,16384,1704,4096,8192,16384,415,8192,16384,16384,24,512,4096,8192,418,512,4096,8192,1742,1024,4096,8192,283,2048,4096,4096,7,64,65536,131072,20952,1048576,1048576,1048576,41,524288,524288,524288,41,524288,524288,524288,41,512,1024,1024,41,64,128,128,41,128,512,4096,2748,128,512,4096,2748,128,512,4096,126900,64,512,4096,15336,64,256,512,2281,64,512,1024,3141,256,1024,4096,1095,256,512,2048,1149,64,256,4096,19755,64,256,512,2502,64,256,512,513,64,256,512,198,128,512,4096,216,128,512,1024,63,0,0,0,0,0,0,0,0,0,0,0,0,64,128,128,20,64,128,128,20,14.51,7.63,6.88,0,24,31,0,54,2119,0,0,0,0,0,2097152,2097152,2097152,13,2097152,4194304,4194304,62,2097152,2097152,4194304,142,131072,2097152,2097152,17,65536,131072,2097152,1037,0,0,0,0,137245,0,41604,20673,49081,0,41,20,0
20250590324000,2098,2048,8192,16384,13969,512,4096,8192,2081,4096,8192,16384,1639,4096,16384,16384,459,8192,16384,16384,31,512,4096,8192,430,512,4096,8192,1615,1024,4096,8192,303,2048,4096,4096,16,64,65536,262144,20720,524288,1048576,1048576,41,262144,524288,524288,41,524288,524288,524288,41,512,1024,1024,41,64,512,4096,41,128,512,4096,2520,128,512,1024,2520,128,512,4096,125721,64,512,4096,14751,64,256,512,2486,64,512,1024,3222,256,1024,4096,1247,256,512,512,1301,64,512,4096,19890,64,256,512,2340,64,256,512,507,64,256,512,306,128,512,4096,279,128,512,2048,144,0,0,0,0,0,0,0,0,0,0,0,0,64,128,128,21,64,128,256,21,13.77,8.46,5.31,0,31,30,0,49,2098,0,0,0,0,0,2097152,4194304,4194304,17,2097152,4194304,4194304,71,2097152,4194304,4194304,117,131072,4194304,4194304,20,65536,131072,2097152,1041,0,0,0,0,138187,0,42012,20452,48683,0,41,21,0
20251625761700,2047,2048,8192,16384,14215,512,4096,4096,2063,4096,8192,16384,1700,4096,8192,16384,452,8192,8192,8192,24,512,4096,4096,446,512,4096,8192,1710,1024,4096,8192,311,4096,8192,8192,20,64,65536,131072,21109,1048576,1048576,1048576,42,524288,524288,524288,42,524288,524288,524288,42,512,1024,1024,42,64,1024,16384,42,128,512,4096,2768,64,512,1024,3227,128,512,4096,127935,64,256,1024,15300,64,256,512,2212,64,512,1024,3321,256,1024,4096,1268,256,512,512,1268,64,512,2048,20088,64,256,512,2691,64,256,512,435,64,256,512,207,128,512,512,216,128,512,4096,180,0,0,0,0,0,0,0,0,0,0,0,0,64,128,128,21,64,32768,65536,21,13.50,8.62,4.87,0,24,39,0,46,2152,62,262144,262144,262144,11,2097152,2097152,2097152,9,2097152,4194304,4194304,65,2097152,4194304,4194304,128,131072,2097152,2097152,28,65536,131072,2097152,849,0,0,0,0,139420,0,40344,20868,47407,0,42,21,0
20252659548800,2068,2048,8192,16384,14099,512,4096,8192,2052,4096,8192,16384,1661,4096,16384,16384,430,8192,8192,8192,25,512,4096,8192,421,512,4096,8192,1679,1024,4096,8192,275,2048,2048,2048,10,64,65536,262144,20813,1048576,1048576,1048576,41,524288,524288,524288,41,524288,524288,524288,41,512,1024,1024,41,64,65536,65536,41,64,512,4096,2913,128,512,4096,2724,128,512,4096,126891,64,512,4096,14949,64,256,512,2281,64,512,1024,3177,256,1024,1024,1221,256,512,1024,1257,64,512,4096,19971,64,256,1024,2133,64,256,512,660,64,512,512,216,128,256,4096,225,128,256,512,90,0,0,0,0,0,0,0,0,0,0,0,0,64,128,128,20,128,65536,65536,20,12.84,6.80,6.04,0,25,32,1,43,2091,0,262144,262144,262144,21,2097152,2097152,2097152,11,2097152,4194304,4194304,63,2097152,2097152,4194304,138,2097152,2097152,2097152,19,65536,131072,2097152,1061,0,0,0,0,140299,0,41678,20582,48411,0,41,20,0
20253694738100,2089,2048,8192,16384,14013,512,4096,8192,2093,4096,8192,16384,1683,4096,16384,16384,440,8192,16384,16384,18,512,4096,8192,424,512,4096,8192,1708,1024,4096,8192,282,2048,8192,8192,7,128,65536,131072,20840,1048576,1048576,1048576,42,524288,524288,524288,42,524288,524288,524288,42,512,1024,1024,42,64,256,131072,42,64,512,2048,2826,128,512,4096,2637,128,512,4096,126117,64,512,4096,15147,64,256,512,2185,64,512,4096,3339,256,1024,4096,1227,256,512,4096,1200,64,512,4096,20520,64,512,512,2547,64,512,1024,450,64,256,512,126,128,512,4096,162,128,512,2048,63,1024,2048,2048,25,1024,2048,2048,22,64,64,64,47,64,128,128,21,512,32768,65536,21,12.30,7.35,4.94,22,18,47,0,47,2123,0,262144,262144,524288,23,2097152,4194304,4194304,14,2097152,4194304,4194304,57,2097152,4194304,4194304,133,2097152,2097152,2097152,24,65536,131072,2097152,1086,0,0,0,0,141219,0,41109,20661,48358,0,42,21,0
20254726814500,2106,2048,8192,16384,14101,512,4096,8192,2102,4096,8192,16384,1670,4096,16384,16384,418,8192,8192,8192,10,512,4096,8192,425,512,4096,8192,1668,1024,4096,8192,278,2048,4096,4096,13,128,65536,262144,20860,1048576,1048576,1048576,41,524288,524288,524288,41,524288,524288,524288,41,256,512,1024,41,128,2048,32768,41,64,512,4096,3146,128,512,4096,2993,128,512,4096,126909,64,512,4096,15030,64,256,512,2318,128,512,4096,3258,256,1024,4096,1233,256,512,1024,1116,64,512,4096,20403,64,256,512,2583,64,256,512,569,64,256,512,108,128,256,512,90,128,256,512,117,1024,2048,2048,37,1024,1024,1024,40,64,64,256,77,64,128,128,21,128,65536,65536,21,13.44,8.29,5.15,40,10,38,2,51,2088,0,262144,524288,524288,15,2097152,2097152,2097152,12,2097152,4194304,4194304,71,2097152,4194304,4194304,131,2097152,2097152,2097152,22,65536,131072,2097152,985,0,0,0,0,142212,0,41603,20705,48840,0,41,21,0
20255763774400,2106,2048,8192,16384,14879,512,4096,8192,2106,4096,8192,16384,1751,4096,16384,16384,437,4096,16384,16384,16,512,4096,8192,444,512,4096,8192,1691,1024,8192,8192,260,2048,8192,8192,20,1024,65536,262144,21746,1048576,1048576,1048576,41,524288,524288,524288,41,524288,524288,524288,41,512,1024,1024,41,64,128,16384,41,64,512,4096,2743,128,512,4096,2743,128,512,4096,133911,64,512,4096,15759,64,256,512,2363,64,512,4096,3033,256,1024,4096,1172,256,512,1024,1271,64,512,4096,20097,64,512,1024,2088,64,512,4096,576,64,256,512,207,64,512,4096,144,128,512,4096,180,0,0,0,0,0,0,0,0,0,0,0,0,64,128,128,20,128,128,128,20,12.64,6.82,5.81,0,16,46,0,40,2188,0,0,0,0,0,2097152,2097152,2097152,4,2097152,4194304,4194304,73,2097152,4194304,4194304,131,131072,4194304,4194304,23,65536,131072,262144,1137,0,0,0,0,143134,0,43561,21513,49986,0,41,20,0
20256795536600,2106,2048,8192,16384,13899,512,4096,8192,2097,4096,8192,16384,1677,4096,16384,16384,432,8192,8192,16384,22,512,4096,8192,440,512,4096,8192,1702,1024,4096,8192,304,2048,4096,4096,5,128,65536,262144,20743,1048576,1048576,1048576,42,524288,524288,524288,42,524288,524288,524288,42,512,1024,1024,42,128,16384,32768,42,64,512,1024,2655,128,512,4096,2655,128,512,4096,125091,64,512,4096,15093,64,256,512,2201,128,512,4096,2970,256,1024,4096,1364,256,512,4096,1319,64,512,4096,19737,64,512,1024,2637,64,512,1024,435,64,512,512,180,128,4096,4096,198,128,512,512,45,0,0,0,0,0,0,0,0,0,0,0,0,64,128,128,21,64,256,256,21,13.02,6.89,6.14,0,22,48,1,51,2109,0,0,0,0,0,2097152,2097152,2097152,12,2097152,2097152,4194304,70,2097152,4194304,4194304,124,131072,2097152,2097152,25,65536,131072,2097152,994,0,0,0,0,144140,0,41497,20449,48218,0,42,21,0
20257828352100,2106,2048,8192,16384,14288,512,4096,8192,2091,4096,8192,16384,1690,4096,16384,16384,437,8192,8192,16384,22,512,4096,4096,416,512,4096,8192,1712,1024,4096,8192,304,2048,8192,8192,14,256,65536,262144,21144,1048576,1048576,1048576,41,524288,524288,524288,41,524288,524288,524288,41,512,1024,2048,41,128,128,32768,41,64,512,4096,2871,128,512,4096,2871,128,512,4096,128592,64,512,4096,15210,64,256,512,2343,64,512,4096,3222,256,1024,4096,1155,256,512,4096,1191,64,512,4096,19899,64,512,1024,2241,64,512,4096,504,64,512,1024,180,64,512,4096,198,128,512,4096,126,0,0,0,0,0,0,0,0,0,0,0,0,64,128,128,21,64,128,128,21,11.38,6.32,5.06,0,22,35,0,33,2127,0,0,0,0,0,2097152,2097152,2097152,10,2097152,4194304,4194304,91,2097152,2097152,4194304,113,131072,2097152,4194304,27,65536,131072,2097152,1125,0,0,0,0,144991,0,42967,20921,49495,0,41,21,0
20258864735200,2106,2048,8192,16384,14312,512,4096,8192,2097,4096,8192,16384,1692,4096,16384,16384,418,8192,8192,16384,23,512,4096,8192,436,512,4096,8192,1706,1024,4096,8192,307,4096,8192,8192,10,256,65536,262144,21182,1048576,1048576,1048576,41,524288,524288,524288,41,524288,524288,524288,41,512,1024,1024,41,64,128,16384,41,128,512,4096,2555,64,512,4096,2555,128,512,4096,128808,64,512,4096,15228,64,256,512,2514,64,512,1024,3105,256,1024,4096,1197,256,512,1024,1287,64,512,4096,19611,64,256,512,2529,64,512,4096,417,64,256,512,216,64,512,4096,207,128,512,4096,90,0,0,0,0,0,0,0,0,0,0,0,0,64,128,128,20,64,128,128,20,13.24,8.07,5.17,0,23,45,0,45,2110,0,0,0,0,0,2097152,2097152,2097152,4,2097152,4194304,8388608,86,2097152,4194304,4194304,113,2097152,2097152,2097152,14,65536,131072,2097152,1096,0,0,0,0,145902,0,41917,20930,48719,0,41,20,0
20259899895100,2106,2048,8192,16384,14132,512,4096,8192,2095,4096,8192,16384,1728,4096,16384,16384,409,8192,16384,16384,18,512,4096,8192,425,512,4096,8192,1701,1024,4096,8192,296,2048,8192,8192,14,1024,65536,262144,21004,1048576,1048576,1048576,42,524288,524288,524288,42,524288,524288,524288,42,512,1024,1024,42,64,16384,65536,42,128,512,4096,2879,128,512,4096,2879,128,512,4096,127191,64,512,4096,15552,64,256,512,2237,128,512,1024,2970,256,1024,2048,1385,256,512,1024,1295,64,512,4096,18954,64,256,512,2232,64,512,512,534,64,256,512,189,128,512,8192,162,128,512,512,126,0,0,0,0,0,0,0,0,0,0,0,0,64,128,128,21,64,128,128,21,13.61,7.37,6.24,0,18,33,2,35,2136,0,0,0,0,0,2097152,4194304,4194304,12,2097152,4194304,4194304,82,2097152,4194304,4194304,110,65536,2097152,4194304,23,65536,131072,2097152,944,0,0,0,0,146955,0,40863,20719,47721,0,42,21,0
